unidades capa1;ratio de dropout;serie;ventana;desplazamiento;peor MCC;promedio MCC;mejor MCC;mejor modelo
15;0,2;Comb-1-1P-Nois025;10;1;0,8753187302181761;0,9296238890481302;0,9440768777906016;7,0
15;0,2;Comb-1-1P-Nois025;20;20;0,5075540919890628;0,6275469875953955;0,7829932521766769;3,0
15;0,2;Comb-1-1P-Nois025;20;10;0,7280853926945775;0,8167015265076618;0,856851643676361;2,0
15;0,2;Comb-1-1P-Nois025;20;1;0,8764998134461338;0,9027412275513406;0,9209626647722454;8,0
15;0,2;Comb-1-1P-Nois025;40;40;0,4450990985692623;0,610729782113016;0,7275444918727108;9,0
15;0,2;Comb-1-1P-Nois025;40;20;0,4757268123859109;0,5886739739458587;0,7035432552404923;8,0
15;0,2;Comb-1-1P-Nois025;40;1;0,8277243452699793;0,8559484969357017;0,8758163185040324;0,0
15;0,2;Comb-1-1P-Nois025;60;60;0,1973855084879306;0,2570367556865317;0,3333333333333333;9,0
15;0,2;Comb-1-1P-Nois025;60;30;0,2241002552845796;0,30439937720178434;0,4097892726478809;4,0
15;0,2;Comb-1-1P-Nois025;60;1;0,810389876566481;0,8344770430113704;0,8498820958021887;1,0
15;0,2;Comb-1-1P-Nois05;5;5;0,8222906536258816;0,8620202292654062;0,9047164178532476;6,0
15;0,2;Comb-1-1P-Nois05;5;2;0,8672474504598594;0,9025470640522165;0,9298079543960658;3,0
15;0,2;Comb-1-1P-Nois05;5;1;0,8890728054332154;0,9134714257957594;0,9243846626371776;7,0
15;0,2;Comb-1-1P-Nois05;10;10;0,5737530362306164;0,7150479691756176;0,8291413702740044;0,0
15;0,2;Comb-1-1P-Nois05;10;5;0,7756977311608065;0,8453403607712687;0,8758376833605774;3,0
15;0,2;Comb-1-1P-Nois05;10;1;0,8495224908251902;0,8695626859037073;0,8964501981298031;1,0
15;0,2;Comb-1-1P-Nois05;20;20;0,4158513326022506;0,5377530303027631;0,6255432421712243;8,0
15;0,2;Comb-1-1P-Nois05;20;10;0,575475881380788;0,6693396483376352;0,7925069491372936;0,0
15;0,2;Comb-1-1P-Nois05;20;1;0,7798223449390702;0,8190169019044822;0,8406179861065316;9,0
15;0,2;Comb-1-1P-Nois05;40;40;0,3963829919010305;0,48434399131909595;0,6533052580081484;7,0
15;0,2;Comb-1-1P-Nois05;40;20;0,3585163247540156;0,5195664691028752;0,6472555531348759;6,0
15;0,2;Comb-1-1P-Nois05;40;1;0,725171574679391;0,748815833634045;0,7690660994025553;5,0
15;0,2;Comb-1-1P-Nois05;60;60;0,0657951694959769;0,17772887445684532;0,2309401076758503;0,0
15;0,2;Comb-1-1P-Nois05;60;30;0,1097303664394027;0,20733844947259397;0,2919573346211484;7,0
15;0,2;Comb-1-1P-Nois05;60;1;0,676423199400057;0,6968455567583705;0,7197558293853017;9,0
15;0,2;Comb-1-1P-Nois10;5;5;0,734774131732218;0,7914764420478455;0,8435145467769335;0,0
15;0,2;Comb-1-1P-Nois10;5;2;0,7930589423777675;0,8175622938665761;0,8295729252880272;1,0
15;0,2;Comb-1-1P-Nois10;5;1;0,7917268407478242;0,8144723976585654;0,8353029408186156;7,0
15;0,2;Comb-1-1P-Nois10;10;10;0,5109635445336238;0,6165905987753222;0,7104659772022196;0,0
15;0,2;Comb-1-1P-Nois10;10;5;0,7048596841349175;0,7686988715535543;0,7872845971750188;2,0
15;0,2;Comb-1-1P-Nois10;10;1;0,7569644718822939;0,7850716503088938;0,8146993916658667;9,0
15;0,2;Comb-1-1P-Nois10;20;20;0,2902569279949821;0,4321087472527424;0,5465357250000211;4,0
15;0,2;Comb-1-1P-Nois10;20;10;0,447887695208604;0,5760936285855276;0,7297234389646162;1,0
15;0,2;Comb-1-1P-Nois10;20;1;0,6886075458305718;0,7141281160414646;0,7257049212522015;7,0
15;0,2;Comb-1-1P-Nois10;40;40;0,313164384590661;0,4088476438440699;0,5147915616702295;8,0
15;0,2;Comb-1-1P-Nois10;40;20;0,2645601801802436;0,3572391531266411;0,44535332257273;4,0
15;0,2;Comb-1-1P-Nois10;40;1;0,558982902475508;0,6217063967864561;0,6815276468254948;0,0
15;0,2;Comb-1-1P-Nois10;60;60;0,1666666666666666;0,2635424764299712;0,3614784456460256;7,0
15;0,2;Comb-1-1P-Nois10;60;30;0,1859294658656431;0,2823761142927247;0,3432660171504547;2,0
15;0,2;Comb-1-1P-Nois10;60;1;0,5429741878151655;0,57107152771639;0,5956734497236715;9,0
15;0,2;Comb-1-1P-Nois20;5;5;0,5194626613655488;0,6221084317113138;0,7083459559063958;7,0
15;0,2;Comb-1-1P-Nois20;5;2;0,6684395391446679;0,7189603598704957;0,7556284318230646;7,0
15;0,2;Comb-1-1P-Nois20;5;1;0,6432311163729703;0,714872838001255;0,7415779119383394;5,0
15;0,2;Comb-1-1P-Nois20;10;10;0,4162178183811452;0,4640283963150333;0,4959856821977759;4,0
